order_id,customer_id,store_id,order_date,order_status,payment_method,shipping_cost
13689,5631,101,2024-11-28,Completed,Bank Transfer,0.0
13690,5427,101,2024-11-28,Completed,Apple Pay,14.99
13691,6476,102,2024-11-28,Returned,Credit Card,0.0
13692,6203,103,2024-11-28,Completed,Store Financing,0.0
13693,5932,102,2024-11-28,Completed,Credit Card,0.0
13694,5853,101,2024-11-28,Cancelled,PayPal,0.0
13695,6170,101,2024-11-28,Completed,Apple Pay,24.99
13696,5713,101,2024-11-28,Completed,Bank Transfer,9.99
13697,5268,101,2024-11-28,Completed,Credit Card,9.99
13698,6172,108,2024-11-28,Completed,Credit Card,0.0
13699,5491,101,2024-11-28,Completed,PayPal,24.99
13700,6162,108,2024-11-28,Completed,Apple Pay,0.0
13701,5895,101,2024-11-28,Completed,Bank Transfer,9.99
13702,6394,101,2024-11-28,Completed,Apple Pay,0.0
13703,6491,101,2024-11-28,Completed,Apple Pay,9.99
13704,6393,106,2024-11-28,Completed,PayPal,0.0
13705,5120,107,2024-11-28,Returned,PayPal,0.0
13706,5018,101,2024-11-28,Completed,Credit Card,9.99
13707,5043,102,2024-11-28,Completed,Store Financing,0.0
13708,6307,104,2024-11-28,Completed,Store Financing,0.0
13709,5694,108,2024-11-28,Completed,Bank Transfer,0.0
13710,5341,101,2024-11-28,Completed,Apple Pay,14.99
13711,6349,101,2024-11-28,Returned,Apple Pay,24.99
13712,6491,101,2024-11-28,Cancelled,Apple Pay,9.99
13713,5114,101,2024-11-29,Completed,Apple Pay,9.99
13714,5722,101,2024-11-29,Completed,Credit Card,0.0
13715,5454,101,2024-11-29,Completed,Store Financing,0.0
13716,6426,101,2024-11-29,Completed,Bank Transfer,24.99
13717,5760,101,2024-11-29,Completed,Store Financing,14.99
13718,5610,102,2024-11-29,Completed,Bank Transfer,0.0
13719,5625,103,2024-11-29,Returned,Store Financing,0.0
13720,5349,101,2024-11-29,Completed,Credit Card,14.99
13721,5822,101,2024-11-29,Completed,PayPal,0.0
13722,5063,101,2024-11-29,Completed,Apple Pay,24.99
13723,5822,101,2024-11-29,Completed,Store Financing,14.99
13724,5594,103,2024-11-29,Completed,Credit Card,0.0
13725,5767,101,2024-11-30,Completed,Store Financing,0.0
13726,6411,107,2024-11-30,Completed,PayPal,0.0
13727,6035,105,2024-11-30,Completed,PayPal,0.0
13728,5751,102,2024-11-30,Completed,Bank Transfer,0.0
13729,6424,102,2024-11-30,Completed,Credit Card,0.0
13730,5963,101,2024-11-30,Completed,Store Financing,14.99
13731,6137,107,2024-11-30,Completed,Apple Pay,0.0
13732,6429,102,2024-11-30,Completed,Apple Pay,0.0
13733,6230,102,2024-11-30,Completed,PayPal,0.0
13734,5636,108,2024-11-30,Completed,Store Financing,0.0
13735,5479,107,2024-11-30,Completed,Credit Card,0.0
13736,5371,101,2024-11-30,Completed,Apple Pay,14.99
13737,5927,101,2024-11-30,Completed,Store Financing,0.0
13738,6396,101,2024-11-30,Completed,Bank Transfer,0.0
13739,6172,101,2024-11-30,Completed,PayPal,24.99
13740,5044,105,2024-11-30,Completed,PayPal,0.0
13741,5028,101,2024-11-30,Completed,Bank Transfer,24.99
13742,5220,101,2024-11-30,Completed,Apple Pay,9.99
13743,5822,101,2024-11-30,Completed,PayPal,9.99
13744,5114,108,2024-11-30,Completed,PayPal,0.0
13745,5046,108,2024-11-30,Completed,PayPal,0.0
13746,5277,103,2024-11-30,Returned,Bank Transfer,0.0
13747,5028,101,2024-12-01,Completed,Apple Pay,24.99
13748,5457,101,2024-12-01,Completed,Bank Transfer,14.99
13749,5271,107,2024-12-01,Completed,Credit Card,0.0
13750,5007,103,2024-12-01,Completed,Bank Transfer,0.0
13751,6436,108,2024-12-01,Completed,Store Financing,0.0
13752,5591,101,2024-12-01,Completed,Store Financing,24.99
13753,5668,105,2024-12-01,Completed,Apple Pay,0.0
13754,5355,101,2024-12-01,Completed,Store Financing,14.99
13755,5235,108,2024-12-01,Completed,Bank Transfer,0.0
13756,5536,101,2024-12-01,Completed,Bank Transfer,9.99
13757,5831,101,2024-12-01,Completed,PayPal,24.99
13758,5668,101,2024-12-01,Completed,PayPal,24.99
13759,6111,103,2024-12-01,Completed,Store Financing,0.0
13760,5298,106,2024-12-01,Cancelled,Apple Pay,0.0
13761,5334,101,2024-12-01,Completed,Credit Card,14.99
13762,6043,101,2024-12-01,Completed,Credit Card,24.99
13763,5597,102,2024-12-01,Completed,Credit Card,0.0
13764,6212,101,2024-12-01,Completed,Bank Transfer,24.99
13765,6336,101,2024-12-01,Completed,Credit Card,9.99
13766,5513,105,2024-12-01,Completed,Store Financing,0.0
13767,5630,102,2024-12-01,Completed,Credit Card,0.0
13768,6196,101,2024-12-01,Completed,Credit Card,24.99
13769,5455,101,2024-12-01,Completed,Bank Transfer,0.0
13770,5292,102,2024-12-01,Completed,Credit Card,0.0
13771,5334,101,2024-12-01,Completed,Store Financing,0.0
13772,6137,101,2024-12-01,Returned,Apple Pay,9.99
13773,6128,101,2024-12-01,Completed,Credit Card,24.99
13774,6373,108,2024-12-01,Completed,Credit Card,0.0
13775,5999,108,2024-12-02,Completed,Credit Card,0.0
13776,6281,101,2024-12-02,Completed,PayPal,9.99
13777,5587,101,2024-12-02,Completed,Credit Card,24.99
13778,5194,101,2024-12-02,Returned,Bank Transfer,0.0
13779,5890,102,2024-12-02,Completed,Bank Transfer,0.0
13780,5268,101,2024-12-02,Completed,Credit Card,0.0
13781,5834,101,2024-12-02,Completed,Store Financing,9.99
13782,5156,104,2024-12-02,Completed,Bank Transfer,0.0
13783,5126,101,2024-12-02,Returned,Apple Pay,24.99
13784,6351,101,2024-12-02,Completed,Bank Transfer,24.99
13785,6387,105,2024-12-02,Completed,Credit Card,0.0
13786,6435,108,2024-12-02,Completed,Bank Transfer,0.0
13787,5185,108,2024-12-03,Completed,Bank Transfer,0.0
13788,5468,101,2024-12-03,Completed,Apple Pay,9.99
13789,6102,105,2024-12-03,Completed,Credit Card,0.0
13790,5346,101,2024-12-03,Completed,Bank Transfer,0.0
13791,5272,104,2024-12-03,Completed,Apple Pay,0.0
13792,5578,101,2024-12-03,Completed,Apple Pay,14.99
13793,5858,101,2024-12-03,Completed,PayPal,9.99
13794,5985,101,2024-12-03,Completed,PayPal,9.99
13795,5261,101,2024-12-03,Completed,Apple Pay,24.99
13796,6339,101,2024-12-03,Completed,Apple Pay,14.99
13797,5754,101,2024-12-03,Completed,PayPal,9.99
13798,5986,101,2024-12-04,Cancelled,Bank Transfer,24.99
13799,5315,104,2024-12-04,Completed,Apple Pay,0.0
13800,5705,101,2024-12-04,Completed,PayPal,24.99
13801,5298,101,2024-12-04,Completed,Bank Transfer,14.99
13802,5529,101,2024-12-04,Completed,Credit Card,14.99
13803,5999,101,2024-12-04,Completed,PayPal,14.99
13804,5226,101,2024-12-04,Completed,Bank Transfer,0.0
13805,5063,101,2024-12-04,Completed,Credit Card,9.99
13806,6417,101,2024-12-04,Completed,PayPal,0.0
13807,5117,101,2024-12-04,Completed,PayPal,14.99
13808,6119,101,2024-12-04,Completed,Bank Transfer,14.99
13809,6051,101,2024-12-04,Returned,Credit Card,9.99
13810,6037,101,2024-12-04,Completed,PayPal,24.99
13811,5774,101,2024-12-04,Completed,PayPal,24.99
13812,5652,104,2024-12-04,Completed,Apple Pay,0.0
13813,5375,101,2024-12-04,Completed,Credit Card,0.0
13814,6252,104,2024-12-04,Completed,Credit Card,0.0
13815,6182,104,2024-12-04,Cancelled,Store Financing,0.0
13816,5930,102,2024-12-05,Cancelled,PayPal,0.0
13817,5054,101,2024-12-05,Completed,Store Financing,14.99
13818,5986,101,2024-12-05,Completed,Credit Card,9.99
13819,6411,101,2024-12-05,Completed,Credit Card,14.99
13820,6343,102,2024-12-05,Completed,Apple Pay,0.0
13821,5862,105,2024-12-05,Completed,Credit Card,0.0
13822,5283,101,2024-12-05,Completed,Apple Pay,0.0
13823,5578,101,2024-12-05,Returned,PayPal,9.99
13824,5028,101,2024-12-05,Completed,PayPal,0.0
13825,6196,101,2024-12-05,Completed,PayPal,9.99
13826,6409,101,2024-12-05,Completed,Apple Pay,0.0
13827,6037,101,2024-12-05,Returned,Bank Transfer,9.99
13828,5599,108,2024-12-05,Completed,Bank Transfer,0.0
13829,5158,104,2024-12-05,Completed,Store Financing,0.0
13830,5567,102,2024-12-05,Completed,Apple Pay,0.0
13831,5645,101,2024-12-05,Completed,Credit Card,24.99
13832,6016,101,2024-12-06,Completed,PayPal,24.99
13833,5261,107,2024-12-06,Completed,Store Financing,0.0
13834,5076,101,2024-12-06,Completed,Apple Pay,0.0
13835,5087,101,2024-12-06,Completed,Bank Transfer,9.99
13836,5645,101,2024-12-06,Completed,Store Financing,24.99
13837,5090,101,2024-12-06,Completed,Bank Transfer,24.99
13838,6336,101,2024-12-06,Completed,Credit Card,14.99
13839,5016,101,2024-12-06,Completed,PayPal,14.99
13840,5986,101,2024-12-06,Completed,PayPal,0.0
13841,6124,101,2024-12-06,Completed,Apple Pay,9.99
13842,5648,106,2024-12-06,Completed,Credit Card,0.0
13843,5875,107,2024-12-06,Completed,Apple Pay,0.0
13844,6230,101,2024-12-06,Completed,Store Financing,14.99
13845,6410,102,2024-12-06,Completed,Credit Card,0.0
13846,5343,101,2024-12-06,Completed,Bank Transfer,0.0
13847,5460,102,2024-12-06,Returned,PayPal,0.0
13848,5126,104,2024-12-06,Completed,Apple Pay,0.0
13849,6016,105,2024-12-06,Completed,Bank Transfer,0.0
13850,6335,101,2024-12-06,Completed,Bank Transfer,9.99
13851,6482,104,2024-12-06,Completed,Credit Card,0.0
13852,5447,101,2024-12-06,Completed,Bank Transfer,9.99
13853,5537,101,2024-12-06,Completed,Store Financing,0.0
13854,5471,101,2024-12-06,Completed,Store Financing,9.99
13855,6033,101,2024-12-06,Completed,PayPal,9.99
13856,5274,105,2024-12-06,Completed,Credit Card,0.0
13857,5045,106,2024-12-07,Completed,PayPal,0.0
13858,5063,103,2024-12-07,Completed,Apple Pay,0.0
13859,5215,101,2024-12-07,Completed,Bank Transfer,0.0
13860,5697,101,2024-12-07,Completed,Store Financing,14.99
13861,6137,101,2024-12-07,Cancelled,Credit Card,9.99
13862,5018,103,2024-12-07,Completed,Apple Pay,0.0
13863,6016,101,2024-12-07,Completed,Credit Card,24.99
13864,5891,101,2024-12-07,Completed,PayPal,9.99
13865,5567,102,2024-12-07,Completed,Bank Transfer,0.0
13866,5986,101,2024-12-07,Completed,Store Financing,24.99
13867,6482,103,2024-12-07,Completed,PayPal,0.0
13868,5775,101,2024-12-07,Completed,Bank Transfer,14.99
13869,5372,101,2024-12-07,Completed,Bank Transfer,14.99
13870,5201,105,2024-12-07,Completed,Store Financing,0.0
13871,5325,101,2024-12-07,Completed,Credit Card,9.99
13872,5114,101,2024-12-07,Completed,PayPal,24.99
13873,5853,106,2024-12-07,Completed,Bank Transfer,0.0
13874,6020,101,2024-12-07,Cancelled,Credit Card,0.0
13875,6069,101,2024-12-07,Completed,Store Financing,14.99
13876,5227,101,2024-12-07,Completed,PayPal,24.99
13877,5638,102,2024-12-07,Cancelled,Credit Card,0.0
13878,5252,108,2024-12-07,Completed,PayPal,0.0
13879,5969,101,2024-12-07,Cancelled,Bank Transfer,9.99
13880,5889,101,2024-12-07,Cancelled,Apple Pay,24.99
13881,5321,101,2024-12-08,Completed,Store Financing,9.99
13882,6435,101,2024-12-08,Completed,Credit Card,24.99
13883,5143,104,2024-12-08,Completed,Store Financing,0.0
13884,5025,101,2024-12-08,Completed,Store Financing,9.99
13885,5351,101,2024-12-08,Completed,Store Financing,9.99
13886,5063,101,2024-12-08,Completed,Store Financing,24.99
13887,6394,101,2024-12-08,Completed,Bank Transfer,24.99
13888,5754,101,2024-12-08,Completed,Bank Transfer,24.99
13889,5659,101,2024-12-08,Cancelled,Credit Card,14.99
13890,5405,107,2024-12-08,Completed,Store Financing,0.0
13891,5003,107,2024-12-08,Completed,Bank Transfer,0.0
13892,5293,101,2024-12-08,Completed,Bank Transfer,14.99
13893,6281,101,2024-12-08,Completed,Credit Card,24.99
13894,5889,101,2024-12-08,Cancelled,Store Financing,0.0
13895,5377,101,2024-12-08,Completed,PayPal,14.99
13896,6435,101,2024-12-08,Completed,Apple Pay,24.99
13897,6040,101,2024-12-08,Completed,PayPal,9.99
13898,6037,104,2024-12-08,Completed,Bank Transfer,0.0
13899,5406,101,2024-12-08,Completed,Apple Pay,9.99
13900,6228,104,2024-12-08,Completed,Apple Pay,0.0
13901,5899,101,2024-12-08,Completed,Store Financing,14.99
13902,5271,108,2024-12-08,Completed,Store Financing,0.0
13903,5299,106,2024-12-08,Completed,Store Financing,0.0
13904,6074,101,2024-12-08,Completed,Store Financing,14.99
13905,6336,101,2024-12-08,Completed,Store Financing,9.99
13906,6336,107,2024-12-08,Completed,Credit Card,0.0
13907,5229,101,2024-12-08,Completed,Apple Pay,0.0
13908,5147,101,2024-12-08,Completed,Bank Transfer,14.99
13909,5757,104,2024-12-09,Returned,Bank Transfer,0.0
13910,5932,101,2024-12-09,Completed,Credit Card,9.99
13911,5716,101,2024-12-09,Completed,Credit Card,9.99
13912,6021,101,2024-12-09,Completed,Bank Transfer,14.99
13913,5734,101,2024-12-09,Completed,Apple Pay,9.99
13914,5079,101,2024-12-09,Returned,PayPal,24.99
13915,6109,101,2024-12-09,Completed,PayPal,9.99
13916,6098,101,2024-12-09,Completed,PayPal,0.0
13917,6074,101,2024-12-09,Completed,PayPal,9.99
13918,5143,101,2024-12-09,Completed,Credit Card,0.0
13919,6041,101,2024-12-09,Completed,Store Financing,0.0
13920,6318,101,2024-12-09,Completed,Store Financing,24.99
13921,5606,101,2024-12-09,Completed,Store Financing,14.99
13922,5439,101,2024-12-09,Completed,Credit Card,14.99
13923,6203,101,2024-12-10,Completed,PayPal,0.0
13924,5058,101,2024-12-10,Completed,Apple Pay,24.99
13925,5987,107,2024-12-10,Completed,Credit Card,0.0
13926,5768,101,2024-12-10,Completed,Store Financing,24.99
13927,6471,102,2024-12-10,Completed,Bank Transfer,0.0
13928,5742,101,2024-12-10,Completed,Store Financing,24.99
13929,5940,104,2024-12-10,Completed,Bank Transfer,0.0
13930,5270,104,2024-12-10,Completed,Apple Pay,0.0
13931,5610,102,2024-12-10,Completed,Bank Transfer,0.0
13932,5751,101,2024-12-10,Completed,PayPal,0.0
13933,5260,101,2024-12-10,Returned,Store Financing,24.99
13934,5392,101,2024-12-10,Completed,Credit Card,9.99
13935,5177,102,2024-12-10,Completed,Credit Card,0.0
13936,5868,101,2024-12-10,Completed,Credit Card,14.99
13937,6252,103,2024-12-10,Completed,Apple Pay,0.0
13938,5930,102,2024-12-10,Completed,Bank Transfer,0.0
13939,6021,101,2024-12-10,Completed,Credit Card,14.99
13940,6495,101,2024-12-10,Completed,Credit Card,0.0
13941,5817,105,2024-12-10,Completed,Apple Pay,0.0
13942,5508,101,2024-12-10,Completed,Credit Card,14.99
13943,5630,102,2024-12-11,Completed,Apple Pay,0.0
13944,5644,107,2024-12-11,Completed,PayPal,0.0
13945,5579,101,2024-12-11,Completed,Bank Transfer,9.99
13946,5597,102,2024-12-11,Completed,Apple Pay,0.0
13947,5916,101,2024-12-11,Completed,Bank Transfer,14.99
13948,6230,101,2024-12-11,Completed,Apple Pay,0.0
13949,5750,107,2024-12-11,Completed,Apple Pay,0.0
13950,6012,101,2024-12-11,Completed,Apple Pay,0.0
13951,5579,106,2024-12-11,Completed,Store Financing,0.0
13952,5283,101,2024-12-11,Completed,Credit Card,24.99
13953,6498,107,2024-12-11,Returned,Apple Pay,0.0
13954,5044,105,2024-12-11,Completed,Store Financing,0.0
13955,5405,107,2024-12-11,Completed,Bank Transfer,0.0
13956,6131,101,2024-12-11,Completed,Bank Transfer,24.99
13957,5606,107,2024-12-11,Completed,Credit Card,0.0
13958,6281,101,2024-12-11,Returned,Credit Card,14.99
13959,5268,101,2024-12-11,Returned,Store Financing,14.99
13960,6358,101,2024-12-11,Completed,Apple Pay,24.99
13961,6375,101,2024-12-11,Completed,Credit Card,24.99
13962,6010,102,2024-12-11,Returned,PayPal,0.0
13963,5002,101,2024-12-11,Completed,Apple Pay,9.99
13964,5787,101,2024-12-11,Completed,Credit Card,0.0
13965,5970,101,2024-12-12,Cancelled,Credit Card,9.99
13966,5294,103,2024-12-12,Completed,Store Financing,0.0
13967,5969,101,2024-12-12,Completed,Apple Pay,9.99
13968,5996,101,2024-12-12,Completed,Apple Pay,9.99
13969,5122,108,2024-12-12,Completed,Store Financing,0.0
13970,6492,101,2024-12-12,Completed,Credit Card,24.99
13971,5945,101,2024-12-12,Returned,Store Financing,0.0
13972,5352,103,2024-12-12,Returned,Store Financing,0.0
13973,5225,101,2024-12-12,Completed,Bank Transfer,14.99
13974,5567,101,2024-12-12,Completed,Apple Pay,24.99
13975,5722,101,2024-12-12,Completed,Store Financing,14.99
13976,5235,101,2024-12-12,Completed,Store Financing,9.99
13977,5155,101,2024-12-12,Completed,Credit Card,14.99
13978,5822,102,2024-12-12,Completed,Store Financing,0.0
13979,5561,102,2024-12-13,Completed,Credit Card,0.0
13980,6388,107,2024-12-13,Completed,Store Financing,0.0
13981,5429,103,2024-12-13,Completed,PayPal,0.0
13982,6325,101,2024-12-13,Completed,PayPal,14.99
13983,5156,101,2024-12-13,Completed,Store Financing,24.99
13984,6203,101,2024-12-13,Completed,Store Financing,0.0
13985,5114,108,2024-12-13,Completed,Apple Pay,0.0
13986,6411,108,2024-12-13,Completed,Store Financing,0.0
13987,5544,101,2024-12-13,Completed,Bank Transfer,24.99
13988,5325,101,2024-12-13,Completed,Apple Pay,24.99
13989,5046,107,2024-12-13,Completed,PayPal,0.0
13990,5632,101,2024-12-13,Returned,Credit Card,24.99
13991,6482,103,2024-12-13,Returned,Bank Transfer,0.0
13992,5866,101,2024-12-13,Completed,Credit Card,9.99
13993,5969,101,2024-12-13,Completed,Apple Pay,0.0
13994,5645,101,2024-12-13,Completed,PayPal,9.99
13995,5952,101,2024-12-13,Completed,Store Financing,9.99
13996,5529,101,2024-12-13,Completed,Bank Transfer,9.99
13997,5126,101,2024-12-13,Completed,Apple Pay,9.99
13998,5717,101,2024-12-13,Completed,Store Financing,24.99
13999,5622,101,2024-12-13,Cancelled,Bank Transfer,9.99
14000,5302,101,2024-12-13,Completed,PayPal,0.0
14001,5220,101,2024-12-14,Completed,Bank Transfer,24.99
14002,6012,108,2024-12-14,Completed,Credit Card,0.0
14003,6021,105,2024-12-14,Completed,Bank Transfer,0.0
14004,6339,101,2024-12-14,Completed,Credit Card,9.99
14005,5500,101,2024-12-14,Completed,Credit Card,24.99
14006,5107,101,2024-12-14,Completed,Credit Card,0.0
14007,5164,101,2024-12-14,Returned,Apple Pay,24.99
14008,5318,101,2024-12-14,Completed,Bank Transfer,9.99
14009,5786,103,2024-12-14,Completed,Apple Pay,0.0
14010,5298,106,2024-12-14,Completed,Credit Card,0.0
14011,6021,101,2024-12-14,Completed,Store Financing,9.99
14012,5907,101,2024-12-14,Completed,PayPal,0.0
14013,5384,102,2024-12-14,Completed,PayPal,0.0
14014,5946,107,2024-12-14,Completed,PayPal,0.0
14015,5126,101,2024-12-14,Completed,Store Financing,24.99
14016,6011,108,2024-12-14,Completed,Apple Pay,0.0
14017,5676,102,2024-12-14,Completed,Bank Transfer,0.0
14018,5261,108,2024-12-14,Completed,Apple Pay,0.0
14019,6326,101,2024-12-14,Completed,PayPal,9.99
14020,5901,101,2024-12-14,Completed,Apple Pay,14.99
14021,5350,101,2024-12-14,Completed,Bank Transfer,24.99
14022,5384,101,2024-12-14,Completed,Apple Pay,14.99
14023,6182,104,2024-12-14,Completed,Apple Pay,0.0
14024,5044,105,2024-12-14,Completed,Credit Card,0.0
14025,6448,101,2024-12-14,Completed,Credit Card,14.99
14026,5561,102,2024-12-14,Completed,Bank Transfer,0.0
14027,5080,101,2024-12-14,Completed,Bank Transfer,0.0
14028,5537,102,2024-12-14,Completed,Apple Pay,0.0
14029,5897,103,2024-12-15,Completed,Bank Transfer,0.0
14030,5087,101,2024-12-15,Completed,Apple Pay,0.0
14031,6074,108,2024-12-15,Completed,Store Financing,0.0
14032,6468,101,2024-12-15,Completed,Apple Pay,9.99
14033,6216,101,2024-12-15,Completed,Bank Transfer,9.99
14034,6252,104,2024-12-15,Returned,Apple Pay,0.0
14035,5722,103,2024-12-15,Completed,PayPal,0.0
14036,5274,101,2024-12-15,Completed,Bank Transfer,24.99
14037,5875,107,2024-12-15,Completed,Credit Card,0.0
14038,6172,101,2024-12-15,Completed,Credit Card,0.0
14039,5710,105,2024-12-15,Completed,Apple Pay,0.0
14040,5271,101,2024-12-15,Completed,Bank Transfer,14.99
14041,5814,101,2024-12-15,Returned,PayPal,9.99
14042,5853,101,2024-12-15,Completed,Credit Card,24.99
14043,5278,101,2024-12-15,Completed,Apple Pay,0.0
14044,5126,101,2024-12-16,Completed,Store Financing,9.99
14045,5666,101,2024-12-16,Completed,Store Financing,9.99
14046,6336,107,2024-12-16,Completed,Bank Transfer,0.0
14047,5869,107,2024-12-16,Completed,Apple Pay,0.0
14048,6012,108,2024-12-16,Completed,Credit Card,0.0
14049,6068,101,2024-12-16,Returned,Apple Pay,14.99
14050,5576,102,2024-12-16,Completed,Credit Card,0.0
14051,5351,101,2024-12-16,Completed,Apple Pay,0.0
14052,6381,101,2024-12-16,Completed,Apple Pay,0.0
14053,5044,101,2024-12-16,Completed,Apple Pay,24.99
14054,5370,101,2024-12-16,Completed,Store Financing,14.99
14055,5872,101,2024-12-16,Completed,Apple Pay,9.99
14056,6394,101,2024-12-16,Completed,Store Financing,9.99
14057,6459,101,2024-12-16,Completed,PayPal,14.99
14058,5601,103,2024-12-16,Completed,Bank Transfer,0.0
14059,5770,101,2024-12-16,Completed,PayPal,0.0
14060,5509,101,2024-12-16,Completed,Bank Transfer,24.99
14061,5376,101,2024-12-16,Completed,PayPal,14.99
14062,5375,101,2024-12-16,Returned,PayPal,24.99
14063,5986,101,2024-12-16,Completed,Apple Pay,14.99
14064,6215,101,2024-12-16,Completed,Bank Transfer,0.0
14065,6262,101,2024-12-16,Completed,Bank Transfer,14.99
14066,5475,101,2024-12-16,Completed,Store Financing,14.99
14067,5225,101,2024-12-16,Completed,Credit Card,14.99
14068,5475,101,2024-12-16,Completed,Apple Pay,9.99
14069,5179,101,2024-12-17,Completed,Store Financing,24.99
14070,5379,103,2024-12-17,Completed,Apple Pay,0.0
14071,5438,107,2024-12-17,Completed,PayPal,0.0
14072,5861,101,2024-12-17,Completed,Bank Transfer,0.0
14073,5057,101,2024-12-17,Completed,Store Financing,24.99
14074,5950,101,2024-12-17,Completed,Bank Transfer,0.0
14075,6433,102,2024-12-17,Completed,Bank Transfer,0.0
14076,5956,101,2024-12-17,Completed,Store Financing,9.99
14077,5587,105,2024-12-17,Completed,Bank Transfer,0.0
14078,5591,102,2024-12-17,Completed,Store Financing,0.0
14079,5261,107,2024-12-17,Completed,Credit Card,0.0
14080,5455,101,2024-12-17,Completed,Apple Pay,24.99
14081,5208,101,2024-12-18,Completed,Credit Card,0.0
14082,5224,101,2024-12-18,Returned,PayPal,14.99
14083,5505,101,2024-12-18,Completed,PayPal,0.0
14084,5299,106,2024-12-18,Completed,Apple Pay,0.0
14085,5645,101,2024-12-18,Completed,PayPal,9.99
14086,6155,101,2024-12-18,Completed,PayPal,9.99
14087,6411,101,2024-12-18,Completed,Store Financing,0.0
14088,5007,101,2024-12-18,Completed,Store Financing,9.99
14089,6175,101,2024-12-18,Completed,PayPal,9.99
14090,5645,101,2024-12-18,Completed,Bank Transfer,24.99
14091,6491,101,2024-12-18,Completed,Apple Pay,0.0
14092,5606,101,2024-12-18,Completed,Apple Pay,14.99
14093,5579,105,2024-12-18,Completed,Credit Card,0.0
14094,6368,101,2024-12-18,Completed,Apple Pay,0.0
14095,5741,101,2024-12-18,Cancelled,Apple Pay,14.99
14096,6441,101,2024-12-18,Completed,Credit Card,24.99
14097,5271,101,2024-12-18,Completed,Credit Card,24.99
14098,5454,104,2024-12-18,Completed,Credit Card,0.0
14099,6011,108,2024-12-19,Completed,Bank Transfer,0.0
14100,5910,102,2024-12-19,Completed,Credit Card,0.0
14101,6171,101,2024-12-19,Completed,Credit Card,24.99
14102,5028,101,2024-12-19,Completed,PayPal,0.0
14103,6482,101,2024-12-19,Completed,Store Financing,14.99
14104,5668,101,2024-12-19,Completed,Bank Transfer,0.0
14105,5930,101,2024-12-19,Completed,Credit Card,14.99
14106,6037,101,2024-12-19,Completed,Credit Card,24.99
14107,6041,102,2024-12-19,Completed,Bank Transfer,0.0
14108,5890,101,2024-12-19,Completed,Bank Transfer,14.99
14109,6326,101,2024-12-19,Completed,Credit Card,9.99
14110,5063,101,2024-12-20,Cancelled,Apple Pay,9.99
14111,5814,101,2024-12-20,Completed,PayPal,9.99
14112,6381,101,2024-12-20,Completed,Bank Transfer,0.0
14113,6100,101,2024-12-20,Completed,PayPal,24.99
14114,5587,101,2024-12-20,Completed,Credit Card,14.99
14115,6252,101,2024-12-20,Completed,Credit Card,0.0
14116,5387,105,2024-12-20,Cancelled,Bank Transfer,0.0
14117,5862,106,2024-12-20,Completed,Credit Card,0.0
14118,6339,101,2024-12-20,Completed,PayPal,0.0
14119,6346,101,2024-12-20,Completed,PayPal,24.99
14120,6119,104,2024-12-20,Completed,Credit Card,0.0
14121,5625,101,2024-12-20,Completed,Apple Pay,9.99
14122,6381,101,2024-12-20,Completed,Store Financing,14.99
14123,6453,101,2024-12-20,Completed,Store Financing,0.0
14124,5224,106,2024-12-20,Completed,Credit Card,0.0
14125,6182,103,2024-12-20,Completed,Credit Card,0.0
14126,5028,101,2024-12-21,Completed,Apple Pay,14.99
14127,6423,101,2024-12-21,Completed,Store Financing,24.99
14128,5597,102,2024-12-21,Completed,Apple Pay,0.0
14129,5986,101,2024-12-21,Completed,Credit Card,9.99
14130,6078,101,2024-12-21,Completed,Store Financing,24.99
14131,5605,101,2024-12-21,Completed,Apple Pay,0.0
14132,5257,101,2024-12-21,Completed,Credit Card,24.99
14133,5565,101,2024-12-21,Completed,PayPal,14.99
14134,5380,101,2024-12-21,Completed,PayPal,9.99
14135,5256,102,2024-12-21,Completed,Apple Pay,0.0
14136,5026,102,2024-12-21,Completed,Store Financing,0.0
14137,5063,101,2024-12-21,Completed,Bank Transfer,14.99
14138,5272,101,2024-12-21,Returned,Apple Pay,0.0
14139,6191,104,2024-12-21,Completed,PayPal,0.0
14140,5092,104,2024-12-21,Completed,PayPal,0.0
14141,6274,101,2024-12-22,Completed,Bank Transfer,24.99
14142,5500,101,2024-12-22,Completed,Apple Pay,0.0
14143,5744,102,2024-12-22,Completed,PayPal,0.0
14144,6170,101,2024-12-22,Completed,Credit Card,14.99
14145,6443,102,2024-12-22,Completed,PayPal,0.0
14146,5271,101,2024-12-22,Completed,Credit Card,9.99
14147,5556,101,2024-12-22,Completed,Bank Transfer,0.0
14148,6169,101,2024-12-22,Completed,Credit Card,14.99
14149,5597,101,2024-12-22,Completed,Apple Pay,14.99
14150,5077,101,2024-12-22,Returned,PayPal,0.0
14151,5892,105,2024-12-22,Cancelled,PayPal,0.0
14152,5125,107,2024-12-22,Completed,Credit Card,0.0
14153,6386,101,2024-12-22,Completed,Apple Pay,14.99
14154,5039,106,2024-12-23,Completed,Credit Card,0.0
14155,5427,101,2024-12-23,Completed,Store Financing,24.99
14156,5157,104,2024-12-23,Completed,Apple Pay,0.0
14157,5280,101,2024-12-23,Completed,Bank Transfer,14.99
14158,6029,101,2024-12-23,Completed,Bank Transfer,24.99
14159,5561,101,2024-12-23,Completed,Apple Pay,9.99
14160,5298,101,2024-12-23,Completed,Apple Pay,24.99
14161,6037,101,2024-12-23,Completed,Store Financing,14.99
