item_id,order_id,product_id,quantity,unit_price,discount_percent
60144,15312,1012,1,49.0,0.0
60145,15312,1013,1,95.0,0.15
60146,15313,1005,1,55.0,0.15
60147,15313,1020,1,310.0,0.1
60148,15313,1001,2,450.0,0.0
60149,15314,1007,1,75.0,0.0
60150,15315,1011,1,520.0,0.15
60151,15316,1010,1,119.0,0.15
60152,15317,1003,1,89.0,0.1
60153,15317,1014,1,149.0,0.05
60154,15318,1001,2,450.0,0.1
60155,15319,1004,3,160.0,0.1
60156,15319,1016,1,210.0,0.1
60157,15320,1008,2,240.0,0.1
60158,15320,1004,1,160.0,0.0
60159,15321,1020,1,310.0,0.15
60160,15322,1011,2,520.0,0.0
60161,15322,1005,1,55.0,0.0
60162,15323,1009,1,320.0,0.3
60163,15323,1020,1,310.0,0.1
60164,15324,1011,1,520.0,0.0
60165,15324,1010,1,119.0,0.1
60166,15324,1014,1,149.0,0.05
60167,15325,1012,1,49.0,0.1
60168,15325,1010,1,119.0,0.05
60169,15326,1006,1,130.0,0.15
60170,15326,1005,1,55.0,0.0
60171,15327,1016,1,210.0,0.05
60172,15327,1010,1,119.0,0.0
60173,15327,1007,1,75.0,0.3
60174,15327,1017,2,45.0,0.05
60175,15328,1012,1,49.0,0.0
60176,15329,1017,1,45.0,0.1
60177,15330,1008,1,240.0,0.0
60178,15331,1009,2,320.0,0.05
60179,15332,1017,1,45.0,0.0
60180,15332,1001,1,450.0,0.0
60181,15332,1012,1,49.0,0.15
60182,15332,1002,3,680.0,0.15
60183,15333,1001,1,450.0,0.0
60184,15333,1002,1,680.0,0.0
60185,15333,1008,1,240.0,0.05
60186,15334,1018,4,175.0,0.2
60187,15334,1016,1,210.0,0.15
60188,15334,1017,1,45.0,0.1
60189,15335,1018,2,175.0,0.0
60190,15335,1006,2,130.0,0.1
60191,15336,1017,1,45.0,0.1
60192,15336,1009,1,320.0,0.0
60193,15336,1019,1,260.0,0.2
60194,15337,1018,1,175.0,0.0
60195,15337,1001,1,450.0,0.05
60196,15337,1015,1,890.0,0.2
60197,15337,1006,2,130.0,0.1
60198,15337,1020,1,310.0,0.2
60199,15338,1002,1,680.0,0.0
60200,15338,1011,1,520.0,0.0
60201,15338,1001,1,450.0,0.1
60202,15339,1015,1,890.0,0.0
60203,15339,1008,2,240.0,0.0
60204,15339,1012,2,49.0,0.0
60205,15340,1012,2,49.0,0.0
60206,15341,1017,1,45.0,0.2
60207,15341,1015,1,890.0,0.1
60208,15341,1002,1,680.0,0.1
60209,15341,1018,2,175.0,0.0
60210,15342,1010,1,119.0,0.1
60211,15342,1011,1,520.0,0.25
60212,15342,1004,2,160.0,0.15
60213,15342,1006,1,130.0,0.0
60214,15342,1005,1,55.0,0.1
60215,15343,1002,1,680.0,0.1
60216,15343,1016,1,210.0,0.1
60217,15343,1019,1,260.0,0.2
60218,15343,1004,1,160.0,0.1
60219,15344,1001,1,450.0,0.0
60220,15344,1012,1,49.0,0.0
60221,15345,1017,3,45.0,0.2
60222,15346,1011,1,520.0,0.05
60223,15347,1011,1,520.0,0.0
60224,15348,1003,1,89.0,0.15
60225,15348,1020,2,310.0,0.05
60226,15349,1006,1,130.0,0.1
60227,15350,1015,1,890.0,0.15
60228,15350,1014,2,149.0,0.15
60229,15350,1018,1,175.0,0.0
60230,15351,1020,1,310.0,0.05
60231,15352,1012,1,49.0,0.3
60232,15353,1012,1,49.0,0.0
60233,15353,1015,1,890.0,0.05
60234,15353,1004,1,160.0,0.1
60235,15354,1004,2,160.0,0.2
60236,15354,1001,1,450.0,0.0
60237,15355,1001,1,450.0,0.0
60238,15356,1002,1,680.0,0.0
60239,15357,1004,1,160.0,0.05
60240,15357,1003,1,89.0,0.1
60241,15357,1001,2,450.0,0.2
60242,15357,1017,1,45.0,0.2
60243,15358,1004,2,160.0,0.05
60244,15359,1011,1,520.0,0.0
60245,15360,1001,1,450.0,0.0
60246,15360,1019,1,260.0,0.1
60247,15360,1007,1,75.0,0.0
60248,15361,1016,1,210.0,0.0
60249,15362,1003,1,89.0,0.0
60250,15362,1013,3,95.0,0.05
60251,15362,1006,1,130.0,0.15
60252,15363,1011,1,520.0,0.15
60253,15363,1019,1,260.0,0.15
60254,15364,1001,1,450.0,0.2
60255,15364,1004,2,160.0,0.0
60256,15365,1009,1,320.0,0.0
60257,15366,1005,2,55.0,0.0
60258,15367,1011,1,520.0,0.05
60259,15367,1010,1,119.0,0.0
60260,15367,1016,2,210.0,0.0
60261,15367,1018,1,175.0,0.0
60262,15368,1016,1,210.0,0.05
60263,15369,1019,1,260.0,0.0
60264,15369,1003,2,89.0,0.0
60265,15369,1010,1,119.0,0.0
60266,15369,1018,1,175.0,0.3
60267,15370,1007,1,75.0,0.0
60268,15370,1015,1,890.0,0.1
60269,15370,1006,1,130.0,0.0
60270,15371,1019,2,260.0,0.0
60271,15372,1005,1,55.0,0.2
60272,15372,1009,1,320.0,0.2
60273,15372,1001,1,450.0,0.1
60274,15372,1017,1,45.0,0.0
60275,15372,1020,1,310.0,0.1
60276,15373,1005,1,55.0,0.0
60277,15374,1003,1,89.0,0.0
60278,15374,1012,1,49.0,0.05
60279,15375,1013,1,95.0,0.0
60280,15375,1002,2,680.0,0.2
60281,15376,1019,1,260.0,0.0
60282,15377,1016,1,210.0,0.3
60283,15378,1018,1,175.0,0.1
60284,15378,1015,1,890.0,0.2
60285,15379,1001,2,450.0,0.0
60286,15379,1005,1,55.0,0.0
60287,15380,1007,2,75.0,0.1
60288,15380,1014,1,149.0,0.0
60289,15381,1003,2,89.0,0.1
60290,15381,1001,1,450.0,0.0
60291,15381,1017,1,45.0,0.05
60292,15381,1005,1,55.0,0.1
60293,15381,1002,2,680.0,0.15
60294,15382,1020,1,310.0,0.1
60295,15382,1014,1,149.0,0.1
60296,15383,1014,2,149.0,0.0
60297,15383,1017,1,45.0,0.15
60298,15383,1002,2,680.0,0.1
60299,15384,1019,1,260.0,0.2
60300,15384,1003,1,89.0,0.0
60301,15385,1008,1,240.0,0.0
60302,15385,1001,1,450.0,0.0
60303,15386,1018,3,175.0,0.1
60304,15387,1003,1,89.0,0.0
60305,15387,1019,1,260.0,0.15
60306,15388,1019,2,260.0,0.0
60307,15389,1003,1,89.0,0.25
60308,15389,1015,1,890.0,0.05
60309,15389,1010,1,119.0,0.3
60310,15390,1008,1,240.0,0.05
60311,15390,1018,1,175.0,0.25
60312,15390,1009,4,320.0,0.25
60313,15390,1003,1,89.0,0.0
60314,15390,1012,2,49.0,0.1
60315,15391,1012,1,49.0,0.05
60316,15391,1003,4,89.0,0.15
60317,15391,1015,1,890.0,0.0
60318,15392,1020,1,310.0,0.05
60319,15393,1012,1,49.0,0.05
60320,15394,1012,2,49.0,0.1
60321,15395,1005,4,55.0,0.1
60322,15395,1006,1,130.0,0.2
60323,15395,1004,1,160.0,0.25
60324,15395,1009,1,320.0,0.0
60325,15396,1002,1,680.0,0.1
60326,15397,1002,1,680.0,0.1
60327,15397,1013,1,95.0,0.1
60328,15398,1003,1,89.0,0.3
60329,15398,1014,3,149.0,0.0
60330,15398,1013,1,95.0,0.0
60331,15399,1015,2,890.0,0.0
60332,15400,1008,1,240.0,0.15
60333,15401,1011,1,520.0,0.25
60334,15401,1001,1,450.0,0.0
60335,15401,1017,1,45.0,0.1
60336,15401,1018,2,175.0,0.1
60337,15401,1016,2,210.0,0.05
60338,15402,1003,2,89.0,0.25
60339,15403,1019,1,260.0,0.05
60340,15404,1020,1,310.0,0.15
60341,15404,1007,1,75.0,0.1
60342,15404,1015,2,890.0,0.15
60343,15405,1002,1,680.0,0.0
60344,15405,1001,1,450.0,0.0
60345,15406,1005,1,55.0,0.0
60346,15406,1009,1,320.0,0.0
60347,15406,1004,1,160.0,0.15
60348,15407,1014,1,149.0,0.25
60349,15407,1001,1,450.0,0.2
60350,15408,1009,1,320.0,0.1
60351,15408,1011,1,520.0,0.1
60352,15408,1002,1,680.0,0.25
60353,15409,1006,1,130.0,0.15
60354,15409,1016,1,210.0,0.1
60355,15410,1009,1,320.0,0.15
60356,15411,1018,1,175.0,0.1
60357,15411,1012,1,49.0,0.2
60358,15411,1014,3,149.0,0.25
60359,15411,1010,1,119.0,0.0
60360,15412,1020,1,310.0,0.0
60361,15412,1002,1,680.0,0.15
60362,15412,1013,1,95.0,0.0
60363,15412,1011,2,520.0,0.0
60364,15412,1010,1,119.0,0.2
60365,15413,1005,1,55.0,0.05
60366,15414,1017,1,45.0,0.15
60367,15414,1001,1,450.0,0.0
60368,15415,1020,1,310.0,0.0
60369,15415,1011,2,520.0,0.2
60370,15416,1018,1,175.0,0.0
60371,15416,1020,1,310.0,0.25
60372,15416,1014,1,149.0,0.0
60373,15417,1008,4,240.0,0.0
60374,15417,1017,1,45.0,0.0
60375,15417,1006,1,130.0,0.15
60376,15418,1006,1,130.0,0.25
60377,15418,1004,2,160.0,0.1
60378,15418,1001,1,450.0,0.0
60379,15419,1014,3,149.0,0.05
60380,15419,1012,2,49.0,0.15
60381,15419,1010,1,119.0,0.0
60382,15420,1017,3,45.0,0.0
60383,15420,1016,1,210.0,0.0
60384,15420,1002,3,680.0,0.2
60385,15420,1019,1,260.0,0.0
60386,15421,1012,2,49.0,0.0
60387,15421,1017,1,45.0,0.1
60388,15422,1013,1,95.0,0.1
60389,15422,1020,1,310.0,0.0
60390,15422,1002,2,680.0,0.15
60391,15422,1010,1,119.0,0.0
60392,15423,1014,1,149.0,0.05
60393,15423,1002,1,680.0,0.15
60394,15423,1015,1,890.0,0.0
60395,15423,1001,3,450.0,0.2
60396,15424,1006,1,130.0,0.05
60397,15425,1015,1,890.0,0.1
60398,15426,1005,1,55.0,0.0
60399,15426,1018,2,175.0,0.0
60400,15426,1016,1,210.0,0.0
60401,15427,1008,1,240.0,0.1
60402,15428,1005,1,55.0,0.0
60403,15428,1019,1,260.0,0.15
60404,15429,1003,1,89.0,0.0
60405,15429,1018,2,175.0,0.2
60406,15430,1014,2,149.0,0.1
60407,15430,1004,2,160.0,0.0
60408,15431,1020,1,310.0,0.0
60409,15431,1017,1,45.0,0.15
60410,15431,1019,1,260.0,0.0
60411,15431,1013,1,95.0,0.05
60412,15432,1005,1,55.0,0.0
60413,15432,1011,1,520.0,0.1
60414,15432,1018,1,175.0,0.05
60415,15433,1008,1,240.0,0.05
60416,15433,1011,1,520.0,0.0
60417,15433,1007,1,75.0,0.0
60418,15434,1008,1,240.0,0.0
60419,15434,1003,2,89.0,0.05
60420,15435,1012,1,49.0,0.05
60421,15436,1001,1,450.0,0.2
60422,15436,1004,2,160.0,0.0
60423,15437,1004,2,160.0,0.05
60424,15438,1007,1,75.0,0.0
60425,15438,1001,1,450.0,0.0
60426,15438,1013,1,95.0,0.1
60427,15439,1004,1,160.0,0.05
60428,15440,1007,1,75.0,0.05
60429,15441,1016,1,210.0,0.1
60430,15442,1002,1,680.0,0.1
60431,15443,1009,1,320.0,0.1
60432,15444,1013,1,95.0,0.15
60433,15445,1008,2,240.0,0.0
60434,15445,1001,3,450.0,0.0
60435,15445,1019,1,260.0,0.0
60436,15445,1010,2,119.0,0.05
60437,15445,1012,1,49.0,0.15
60438,15446,1019,1,260.0,0.1
60439,15447,1005,1,55.0,0.1
60440,15448,1004,3,160.0,0.0
60441,15448,1016,2,210.0,0.05
60442,15448,1018,1,175.0,0.0
60443,15449,1004,1,160.0,0.0
60444,15450,1004,1,160.0,0.0
60445,15450,1020,1,310.0,0.1
60446,15451,1015,1,890.0,0.15
60447,15451,1004,1,160.0,0.2
60448,15452,1007,1,75.0,0.1
60449,15453,1007,1,75.0,0.0
60450,15453,1001,2,450.0,0.0
60451,15454,1016,1,210.0,0.0
60452,15455,1006,1,130.0,0.0
60453,15456,1016,1,210.0,0.05
60454,15456,1003,1,89.0,0.0
60455,15457,1004,1,160.0,0.2
60456,15458,1017,1,45.0,0.0
60457,15459,1012,1,49.0,0.2
60458,15460,1009,1,320.0,0.1
60459,15461,1016,2,210.0,0.1
60460,15462,1003,1,89.0,0.1
60461,15462,1006,1,130.0,0.2
60462,15462,1005,1,55.0,0.15
60463,15463,1012,1,49.0,0.0
60464,15464,1004,1,160.0,0.15
60465,15464,1005,1,55.0,0.1
60466,15464,1018,1,175.0,0.0
60467,15465,1010,1,119.0,0.15
60468,15465,1019,2,260.0,0.15
60469,15465,1020,1,310.0,0.0
60470,15466,1018,1,175.0,0.0
60471,15466,1019,1,260.0,0.05
60472,15467,1010,1,119.0,0.0
60473,15467,1016,1,210.0,0.05
60474,15467,1001,1,450.0,0.1
60475,15468,1009,1,320.0,0.0
60476,15469,1020,1,310.0,0.2
60477,15470,1002,1,680.0,0.05
60478,15470,1015,1,890.0,0.0
60479,15470,1008,1,240.0,0.1
60480,15470,1018,2,175.0,0.1
60481,15471,1013,1,95.0,0.0
60482,15471,1008,1,240.0,0.2
60483,15471,1003,1,89.0,0.0
60484,15471,1002,1,680.0,0.1
60485,15472,1007,2,75.0,0.0
60486,15472,1009,1,320.0,0.05
60487,15473,1001,1,450.0,0.15
60488,15474,1010,1,119.0,0.1
60489,15474,1016,2,210.0,0.0
60490,15475,1018,1,175.0,0.1
60491,15475,1012,1,49.0,0.0
60492,15476,1016,1,210.0,0.0
60493,15477,1009,3,320.0,0.0
60494,15478,1020,1,310.0,0.0
60495,15479,1009,1,320.0,0.0
60496,15479,1002,1,680.0,0.0
60497,15480,1019,1,260.0,0.05
60498,15480,1009,2,320.0,0.05
60499,15480,1001,1,450.0,0.0
60500,15481,1007,1,75.0,0.0
60501,15481,1006,1,130.0,0.1
60502,15482,1004,2,160.0,0.05
60503,15483,1005,1,55.0,0.15
60504,15484,1001,1,450.0,0.0
60505,15484,1016,1,210.0,0.0
60506,15485,1002,1,680.0,0.2
60507,15485,1016,1,210.0,0.1
60508,15485,1005,1,55.0,0.1
60509,15486,1002,1,680.0,0.05
60510,15487,1006,2,130.0,0.2
60511,15487,1019,1,260.0,0.0
60512,15487,1011,1,520.0,0.25
60513,15488,1002,1,680.0,0.1
60514,15488,1016,1,210.0,0.05
60515,15489,1020,1,310.0,0.0
60516,15490,1016,1,210.0,0.1
60517,15490,1015,2,890.0,0.0
60518,15490,1019,1,260.0,0.1
60519,15490,1009,1,320.0,0.0
60520,15491,1006,1,130.0,0.0
60521,15492,1015,1,890.0,0.0
60522,15492,1009,1,320.0,0.0
60523,15492,1017,1,45.0,0.0
60524,15493,1018,1,175.0,0.25
60525,15493,1001,1,450.0,0.1
60526,15494,1017,1,45.0,0.15
60527,15494,1020,2,310.0,0.15
60528,15494,1001,1,450.0,0.0
60529,15495,1015,1,890.0,0.3
60530,15495,1005,1,55.0,0.0
60531,15496,1012,1,49.0,0.0
60532,15497,1020,1,310.0,0.15
60533,15497,1015,1,890.0,0.05
60534,15498,1018,1,175.0,0.1
60535,15499,1005,1,55.0,0.25
60536,15499,1017,1,45.0,0.0
60537,15500,1010,1,119.0,0.05
60538,15501,1014,1,149.0,0.2
60539,15501,1019,1,260.0,0.0
60540,15502,1003,1,89.0,0.1
60541,15503,1014,1,149.0,0.0
60542,15504,1012,1,49.0,0.05
60543,15504,1008,1,240.0,0.1
60544,15505,1018,1,175.0,0.05
60545,15505,1001,1,450.0,0.1
60546,15506,1001,3,450.0,0.0
60547,15507,1007,1,75.0,0.3
60548,15508,1020,1,310.0,0.0
60549,15508,1016,1,210.0,0.0
60550,15509,1004,1,160.0,0.1
60551,15510,1011,3,520.0,0.0
60552,15510,1015,1,890.0,0.1
60553,15510,1019,1,260.0,0.0
60554,15511,1012,1,49.0,0.15
60555,15512,1005,2,55.0,0.0
60556,15512,1017,1,45.0,0.15
60557,15512,1001,1,450.0,0.1
60558,15513,1008,2,240.0,0.0
60559,15513,1011,1,520.0,0.1
60560,15514,1006,1,130.0,0.05
60561,15514,1011,1,520.0,0.1
60562,15514,1013,1,95.0,0.0
60563,15515,1019,1,260.0,0.05
60564,15515,1017,1,45.0,0.0
60565,15515,1018,3,175.0,0.05
60566,15516,1003,1,89.0,0.0
60567,15517,1014,1,149.0,0.0
60568,15518,1003,1,89.0,0.0
60569,15518,1006,1,130.0,0.0
60570,15519,1008,2,240.0,0.0
60571,15519,1017,2,45.0,0.0
60572,15519,1015,2,890.0,0.1
60573,15520,1005,1,55.0,0.25
60574,15521,1009,1,320.0,0.15
60575,15522,1012,2,49.0,0.0
60576,15522,1005,1,55.0,0.15
60577,15523,1002,1,680.0,0.15
60578,15524,1010,2,119.0,0.1
60579,15524,1012,1,49.0,0.0
60580,15524,1015,1,890.0,0.0
60581,15525,1012,2,49.0,0.3
60582,15526,1003,1,89.0,0.15
60583,15526,1011,1,520.0,0.0
60584,15527,1015,1,890.0,0.15
60585,15528,1019,1,260.0,0.05
60586,15528,1011,1,520.0,0.15
60587,15529,1001,1,450.0,0.1
60588,15530,1018,1,175.0,0.1
60589,15530,1013,2,95.0,0.0
60590,15530,1019,1,260.0,0.0
60591,15531,1004,2,160.0,0.15
60592,15531,1001,2,450.0,0.0
60593,15531,1005,2,55.0,0.0
60594,15532,1008,1,240.0,0.0
60595,15532,1018,1,175.0,0.0
60596,15532,1019,1,260.0,0.15
60597,15532,1014,1,149.0,0.0
60598,15533,1003,1,89.0,0.0
60599,15534,1002,1,680.0,0.0
60600,15535,1013,2,95.0,0.0
60601,15536,1004,1,160.0,0.0
60602,15536,1018,1,175.0,0.0
60603,15536,1015,2,890.0,0.0
60604,15537,1005,1,55.0,0.0
60605,15537,1020,1,310.0,0.0
60606,15538,1011,3,520.0,0.0
60607,15538,1016,1,210.0,0.0
60608,15539,1020,1,310.0,0.15
60609,15540,1019,1,260.0,0.0
60610,15540,1006,1,130.0,0.1
60611,15541,1016,2,210.0,0.15
60612,15541,1010,1,119.0,0.15
60613,15541,1017,1,45.0,0.0
60614,15541,1004,1,160.0,0.0
60615,15542,1017,2,45.0,0.15
60616,15542,1004,1,160.0,0.15
60617,15543,1011,2,520.0,0.0
60618,15544,1016,1,210.0,0.2
60619,15545,1017,1,45.0,0.15
60620,15546,1006,1,130.0,0.2
60621,15546,1013,1,95.0,0.15
60622,15546,1018,1,175.0,0.15
60623,15546,1011,1,520.0,0.1
60624,15547,1003,1,89.0,0.1
60625,15547,1017,1,45.0,0.05
60626,15547,1012,1,49.0,0.05
60627,15548,1004,1,160.0,0.0
60628,15548,1003,2,89.0,0.0
60629,15548,1014,1,149.0,0.05
60630,15548,1013,2,95.0,0.0
60631,15549,1019,1,260.0,0.2
60632,15549,1014,1,149.0,0.05
60633,15550,1017,1,45.0,0.2
60634,15550,1004,1,160.0,0.05
60635,15551,1008,1,240.0,0.1
60636,15552,1012,1,49.0,0.15
60637,15552,1013,1,95.0,0.0
60638,15552,1001,1,450.0,0.0
60639,15553,1008,1,240.0,0.0
60640,15553,1012,1,49.0,0.0
60641,15554,1015,1,890.0,0.0
60642,15555,1012,2,49.0,0.0
60643,15556,1015,1,890.0,0.0
60644,15557,1013,1,95.0,0.15
60645,15558,1011,2,520.0,0.1
60646,15559,1014,1,149.0,0.0
60647,15560,1020,1,310.0,0.0
60648,15561,1018,3,175.0,0.1
60649,15562,1013,1,95.0,0.0
60650,15562,1018,1,175.0,0.05
60651,15563,1011,1,520.0,0.0
60652,15564,1011,1,520.0,0.0
60653,15564,1005,1,55.0,0.2
60654,15564,1002,1,680.0,0.15
60655,15565,1017,1,45.0,0.0
60656,15566,1017,1,45.0,0.0
60657,15566,1020,1,310.0,0.0
60658,15566,1005,2,55.0,0.2
60659,15567,1001,1,450.0,0.1
60660,15567,1014,1,149.0,0.3
60661,15568,1003,1,89.0,0.0
60662,15569,1006,1,130.0,0.15
60663,15569,1011,1,520.0,0.0
60664,15570,1007,2,75.0,0.1
60665,15570,1011,1,520.0,0.0
60666,15571,1013,2,95.0,0.1
60667,15571,1007,1,75.0,0.0
60668,15571,1005,3,55.0,0.0
60669,15571,1011,1,520.0,0.0
60670,15572,1017,3,45.0,0.25
60671,15573,1003,1,89.0,0.0
60672,15574,1018,1,175.0,0.0
60673,15575,1012,3,49.0,0.1
60674,15576,1011,1,520.0,0.0
60675,15577,1004,1,160.0,0.05
60676,15577,1016,1,210.0,0.1
60677,15578,1019,1,260.0,0.15
60678,15578,1009,1,320.0,0.0
60679,15579,1008,1,240.0,0.0
60680,15580,1013,1,95.0,0.0
60681,15581,1018,1,175.0,0.2
60682,15582,1012,1,49.0,0.05
60683,15583,1017,1,45.0,0.0
60684,15583,1009,1,320.0,0.1
60685,15584,1006,1,130.0,0.3
60686,15585,1003,2,89.0,0.2
60687,15586,1017,1,45.0,0.2
60688,15587,1018,1,175.0,0.1
60689,15587,1002,1,680.0,0.25
60690,15587,1015,1,890.0,0.0
60691,15588,1004,3,160.0,0.0
60692,15589,1015,1,890.0,0.05
60693,15589,1013,1,95.0,0.05
60694,15590,1007,1,75.0,0.2
60695,15590,1013,1,95.0,0.0
60696,15591,1012,1,49.0,0.0
60697,15591,1005,1,55.0,0.0
60698,15592,1005,4,55.0,0.0
60699,15593,1016,1,210.0,0.0
60700,15594,1001,1,450.0,0.0
60701,15594,1009,1,320.0,0.15
60702,15595,1016,1,210.0,0.0
60703,15595,1005,1,55.0,0.0
60704,15596,1016,4,210.0,0.2
60705,15597,1019,2,260.0,0.0
60706,15597,1010,1,119.0,0.15
60707,15598,1016,2,210.0,0.2
60708,15598,1014,1,149.0,0.15
60709,15599,1001,1,450.0,0.0
60710,15599,1017,1,45.0,0.1
60711,15599,1015,1,890.0,0.1
60712,15599,1003,2,89.0,0.1
60713,15600,1013,2,95.0,0.0
60714,15600,1010,1,119.0,0.05
60715,15600,1011,3,520.0,0.0
60716,15601,1005,1,55.0,0.15
60717,15602,1005,1,55.0,0.0
60718,15603,1010,2,119.0,0.0
60719,15603,1020,1,310.0,0.0
60720,15603,1003,1,89.0,0.0
60721,15604,1012,1,49.0,0.0
60722,15604,1009,1,320.0,0.0
60723,15605,1020,1,310.0,0.15
60724,15606,1004,1,160.0,0.1
60725,15606,1012,3,49.0,0.0
60726,15607,1001,2,450.0,0.0
60727,15608,1020,2,310.0,0.0
60728,15609,1010,1,119.0,0.0
60729,15609,1015,1,890.0,0.0
60730,15609,1011,1,520.0,0.1
60731,15609,1006,1,130.0,0.0
60732,15609,1017,1,45.0,0.1
60733,15610,1002,1,680.0,0.0
60734,15611,1020,1,310.0,0.15
60735,15612,1017,2,45.0,0.0
60736,15613,1011,1,520.0,0.0
60737,15614,1006,1,130.0,0.0
60738,15614,1019,1,260.0,0.05
60739,15615,1017,4,45.0,0.0
60740,15616,1018,4,175.0,0.05
60741,15616,1019,1,260.0,0.1
60742,15617,1008,1,240.0,0.05
60743,15617,1017,1,45.0,0.0
60744,15618,1002,1,680.0,0.0
60745,15618,1015,1,890.0,0.0
60746,15619,1001,1,450.0,0.15
60747,15620,1002,1,680.0,0.0
60748,15621,1017,1,45.0,0.1
60749,15621,1020,1,310.0,0.1
60750,15621,1014,1,149.0,0.1
60751,15621,1002,3,680.0,0.0
60752,15622,1003,1,89.0,0.1
60753,15623,1005,1,55.0,0.2
60754,15623,1012,2,49.0,0.0
60755,15623,1020,1,310.0,0.0
60756,15623,1015,2,890.0,0.2
60757,15624,1009,2,320.0,0.0
60758,15624,1019,2,260.0,0.0
60759,15625,1018,1,175.0,0.0
60760,15625,1017,1,45.0,0.15
60761,15625,1007,1,75.0,0.05
60762,15626,1005,1,55.0,0.1
60763,15626,1015,2,890.0,0.05
60764,15627,1017,1,45.0,0.0
60765,15627,1011,1,520.0,0.2
60766,15628,1010,1,119.0,0.0
60767,15628,1011,1,520.0,0.0
60768,15629,1009,1,320.0,0.1
60769,15630,1002,1,680.0,0.15
60770,15630,1007,1,75.0,0.0
60771,15630,1006,1,130.0,0.15
60772,15631,1005,4,55.0,0.15
60773,15632,1001,1,450.0,0.0
60774,15632,1009,2,320.0,0.05
60775,15633,1007,1,75.0,0.2
60776,15634,1011,1,520.0,0.1
60777,15634,1017,1,45.0,0.0
60778,15635,1013,1,95.0,0.15
60779,15635,1017,2,45.0,0.0
60780,15636,1018,1,175.0,0.0
60781,15636,1001,1,450.0,0.25
60782,15636,1019,3,260.0,0.0
60783,15637,1004,1,160.0,0.0
60784,15637,1013,1,95.0,0.0
60785,15637,1016,1,210.0,0.2
60786,15638,1009,1,320.0,0.0
60787,15638,1001,1,450.0,0.05
60788,15638,1004,1,160.0,0.1
60789,15639,1016,1,210.0,0.0
60790,15639,1005,3,55.0,0.0
60791,15640,1007,2,75.0,0.0
60792,15641,1010,1,119.0,0.05
60793,15641,1003,1,89.0,0.1
60794,15642,1014,1,149.0,0.0
60795,15643,1015,1,890.0,0.15
60796,15643,1008,1,240.0,0.0
60797,15644,1005,1,55.0,0.1
60798,15645,1019,2,260.0,0.0
60799,15645,1001,1,450.0,0.0
60800,15646,1016,1,210.0,0.15
60801,15646,1006,2,130.0,0.15
60802,15647,1015,3,890.0,0.15
60803,15647,1017,1,45.0,0.0
60804,15648,1010,1,119.0,0.05
60805,15649,1016,1,210.0,0.0
60806,15649,1004,1,160.0,0.0
60807,15650,1012,1,49.0,0.0
60808,15651,1003,1,89.0,0.0
60809,15651,1002,1,680.0,0.0
60810,15652,1004,1,160.0,0.0
60811,15652,1002,1,680.0,0.0
60812,15653,1002,1,680.0,0.0
60813,15654,1013,4,95.0,0.05
60814,15654,1003,2,89.0,0.05
60815,15655,1010,2,119.0,0.15
60816,15656,1007,1,75.0,0.15
60817,15657,1013,1,95.0,0.05
60818,15658,1007,1,75.0,0.15
60819,15658,1011,1,520.0,0.0
60820,15659,1004,2,160.0,0.1
60821,15660,1003,1,89.0,0.0
60822,15661,1006,1,130.0,0.05
60823,15661,1008,2,240.0,0.0
60824,15662,1006,2,130.0,0.0
60825,15662,1013,1,95.0,0.0
60826,15663,1020,1,310.0,0.0
60827,15664,1020,3,310.0,0.0
60828,15664,1018,1,175.0,0.0
60829,15664,1008,1,240.0,0.0
60830,15664,1001,1,450.0,0.15
60831,15664,1003,2,89.0,0.0
60832,15665,1019,2,260.0,0.25
60833,15666,1013,2,95.0,0.25
60834,15667,1012,1,49.0,0.0
60835,15668,1013,1,95.0,0.0
60836,15668,1015,2,890.0,0.0
60837,15668,1004,1,160.0,0.2
60838,15669,1014,2,149.0,0.0
60839,15670,1011,1,520.0,0.05
60840,15671,1005,1,55.0,0.05
60841,15671,1003,3,89.0,0.0
60842,15672,1010,1,119.0,0.1
60843,15673,1005,1,55.0,0.0
60844,15673,1002,2,680.0,0.05
60845,15673,1016,1,210.0,0.0
60846,15674,1007,1,75.0,0.0
60847,15674,1002,1,680.0,0.25
60848,15674,1020,1,310.0,0.1
60849,15675,1005,1,55.0,0.0
60850,15676,1010,1,119.0,0.0
60851,15677,1003,1,89.0,0.0
60852,15677,1014,3,149.0,0.2
60853,15677,1009,1,320.0,0.15
60854,15677,1015,1,890.0,0.3
60855,15677,1011,1,520.0,0.1
60856,15678,1005,1,55.0,0.0
60857,15679,1011,2,520.0,0.1
60858,15680,1014,1,149.0,0.0
60859,15680,1018,2,175.0,0.0
60860,15681,1019,2,260.0,0.3
60861,15682,1017,3,45.0,0.0
60862,15683,1004,1,160.0,0.05
60863,15683,1009,1,320.0,0.1
60864,15683,1001,1,450.0,0.05
60865,15684,1011,1,520.0,0.1
60866,15684,1002,2,680.0,0.0
60867,15685,1005,2,55.0,0.0
60868,15686,1013,1,95.0,0.0
60869,15687,1007,1,75.0,0.2
60870,15687,1001,2,450.0,0.0
60871,15688,1014,1,149.0,0.15
60872,15689,1001,1,450.0,0.0
60873,15689,1011,1,520.0,0.05
60874,15689,1006,1,130.0,0.0
60875,15690,1019,1,260.0,0.0
60876,15691,1003,1,89.0,0.2
60877,15691,1004,1,160.0,0.0
60878,15691,1009,1,320.0,0.05
